prox_angle,distal_angle
-1.0932409226695536,-0.5957061696010972
-1.0948880773162835,-0.5956930956660907
-1.0964739747571002,-0.5959293062861684
-1.0975896920516668,-0.5960522048646087
-1.0994998604316824,-0.5961997597936936
-1.1011778324783257,-0.5965126066809853
-1.1029201464116294,-0.5967609328509056
-1.1051212192379563,-0.5971139585366168
-1.1064057259586586,-0.5972042851959899
-1.10816412090565,-0.5976218159501668
-1.109922754696767,-0.5979492049793815
-1.1119154766927044,-0.5982370675886258
-1.1131744344611068,-0.5982610972616643
-1.1150835421118783,-0.5983334944218852
-1.1167882383639034,-0.5992203419827156
-1.1189492360634345,-0.5995992165669434
-1.1211778338211404,-0.5995433095263645
-1.122128696141883,-0.5995832797819373
-1.1249992421412245,-0.5999960728690957
-1.126071727909987,-0.6000356786166564
-1.1283331850238185,-0.6000254310523774
-1.1295588589895977,-0.6003147826126563
-1.1316512194816502,-0.6007360724567583
-1.1328872177045533,-0.6008606570090501
-1.1331720128767149,-0.6008814092298469
-1.1373643926065515,-0.6011464273197503
-1.137930778513733,-0.601254852746361
-1.1383996334335043,-0.6011508057348938
-1.1399978458366113,-0.6013408420168946
-1.1416410450455368,-0.6015170633097894
-1.1439569056854957,-0.6019163011485443
-1.1457685656067065,-0.6020640499527058
-1.1464097221971534,-0.6020035647351918
-1.1484311562629521,-0.6023540031047722
-1.1536589373960457,-0.5999801461416653
-1.1540473620493095,-0.5996342299956804
-1.1559795713841357,-0.5997177876415871
-1.1572379312428263,-0.5996271491592103
-1.1576770061828254,-0.5992154147811858
-1.1586937449875723,-0.5989247367926136
-1.160539817626984,-0.5986123192738901
-1.1617939650555043,-0.5989549543391786
-1.1628907918999942,-0.5994959569781504
-1.165331255818546,-0.5995207118883613
-1.1680864339670878,-0.5986536562298899
-1.1693853384075767,-0.5999385072741467
-1.1720756056632236,-0.5996461690345888
-1.173252887002449,-0.6000063681801789
-1.1758122585104942,-0.5988634265341033
-1.176953016692708,-0.5993817214546999
-1.1782950281898608,-0.599696114171131
-1.1804050191878586,-0.5985306598992572
-1.180965063463215,-0.5986114671129616
-1.1856720261462044,-0.5972046416246285
-1.1864576856752458,-0.5968969871731331
-1.186676071264376,-0.596800327830306
-1.18739488990952,-0.59659340413591
-1.1902488712066077,-0.5959137578342403
-1.1908119499558072,-0.5960411970692591
-1.1923691100261555,-0.5961161552282901
-1.194648083471091,-0.5956949223318577
-1.1957788914462035,-0.5961894865715807
-1.1996317636078018,-0.5955683731016309
-1.2001172439533434,-0.5953947313232157
-1.2014741559292197,-0.5951598214732327
-1.201757957691708,-0.595183091669888
-1.2032993240963819,-0.5954923057520217
-1.2038537646251002,-0.5955279390750109
-1.204732262601867,-0.5954944935519082
-1.206767083248195,-0.5952747908134336
-1.207946979222346,-0.5950057081605453
-1.2105671404460896,-0.5951920514640634
-1.2123020973891747,-0.5953681687149462
-1.212951331254896,-0.5952052340873805
-1.2148200132772422,-0.5956212237892838
-1.2163957644386871,-0.5957099848484848
-1.2176704073565596,-0.5957902577170195
-1.2195438018535723,-0.5959678653473037
-1.221066617286543,-0.596101845591257
-1.2232228520312292,-0.5961348663718441
-1.2250424069541785,-0.5961491403774783
-1.226637320201498,-0.5964228604410458
-1.2301443001088628,-0.5956659711810395
-1.2318079300681641,-0.5954016211345244
-1.232762515880955,-0.5954851945826802
-1.235074535629411,-0.5947499882629802
-1.2387047015905908,-0.5930873320799499
-1.2391951750052042,-0.5931594253461014
-1.2399433651364016,-0.5934507564657483
-1.241393059307986,-0.5932570428251724
-1.2428674378060975,-0.5929374676699483
-1.24391646655103,-0.5927498276571481
-1.2469852210248324,-0.5937724137935887
-1.2480332711143303,-0.5938120943134073
-1.2495021690369947,-0.5939158187063512
-1.2510712412123839,-0.5935826678061537
-1.252134417498982,-0.5933638656555364
-1.2530432958868718,-0.5934142362714988
-1.2547480853179225,-0.5928850263058206
-1.257214034337924,-0.5920136187368754
-1.2578355276059012,-0.5921122952921136
-1.2590915127505535,-0.5921722250322446
-1.261086136417409,-0.5916708863130995
-1.262156033310155,-0.5916765727007443
-1.2640416226407476,-0.5908206175046958
-1.2660715272133152,-0.5902495415600373
-1.2674129095209614,-0.5904974518192267
-1.268969990295455,-0.5900454812305647
-1.2700592746498551,-0.5900089756390193
-1.2707961709451119,-0.5900513688893116
-1.2719159159224673,-0.5899481361357926
-1.273836333987608,-0.5895609321687115
-1.2752726938341765,-0.5905392884322688
-1.276823399852282,-0.5902844037494845
-1.278698769246735,-0.5904824641043374
-1.2803412803203837,-0.5897233944706425
-1.281735992537343,-0.590266020243017
-1.2831657616364214,-0.5902918879561605
-1.2848675486874686,-0.5898411519819574
-1.2860861323626136,-0.589892111508459
-1.2879053318795686,-0.5898006813913684
-1.2892191166082205,-0.5890690913476841
-1.291187547767002,-0.5887882749559793
-1.2924363297653088,-0.5893952835528304
-1.294212837063458,-0.5894429642039385
-1.2950469719596944,-0.5892847636964474
-1.2972917927696168,-0.5893832357935863
-1.2987647599546162,-0.5889329754167294
-1.3004472582468865,-0.5892801421964221
-1.3014712008366645,-0.5888567711506495
-1.3029847129775352,-0.5888297960483252
-1.3047461171623291,-0.5895965846399485
-1.3066595776617382,-0.5891260184687692
-1.3081350788942452,-0.5884871557821815
-1.3099440269042135,-0.5881387484072792
-1.3112406064204545,-0.5877710513057007
-1.3124962942716913,-0.587333134765965
-1.3146821719466857,-0.5886824224275874
-1.3155009521406746,-0.5878298358479004
-1.3171785541196308,-0.5878597386453677
-1.319119354206583,-0.5885216268236798
-1.3207093397404328,-0.5886753007476668
-1.3218625335440781,-0.588677991567858
-1.3234174465786763,-0.5884895523034784
-1.3255268259965467,-0.5883804759018368
-1.326726987325829,-0.5876055226767273
-1.3284773932297576,-0.5873115377041118
-1.3308681002558755,-0.5883357329219033
-1.332173270729885,-0.5883052369984276
-1.3331377641195008,-0.5884238897421715
-1.3353217236599102,-0.5883602164781832
-1.337107167083237,-0.5879099396061522
-1.3386493331687623,-0.5879290392780933
-1.3401728324601228,-0.5885044085649778
-1.3414415266660982,-0.5884203388745678
-1.3427720147774684,-0.5877102935279437
-1.3446700080733278,-0.5878974405820929
-1.3465259441475927,-0.5879718823060549
-1.3481440301328542,-0.5873428979123555
-1.3500767588422182,-0.5867696538151491
-1.3515472614597364,-0.5877252687622241
-1.3528491901274649,-0.5873396392076233
-1.354450438034841,-0.5869143147172505
-1.3559689047898544,-0.5870260345702698
-1.3578678124585595,-0.5866030546385899
-1.3590827424707592,-0.587209600009358
-1.3607147394657493,-0.5870577936405648
-1.3618385701227889,-0.587335409589254
-1.3640316439223408,-0.5861717323925094
-1.3657595260599393,-0.5855146635069653
-1.3672304925822607,-0.5859660228798675
-1.3685662173908586,-0.5864658570648118
-1.3702142553316263,-0.5861749567367084
-1.3718795566734074,-0.586546053012086
-1.373823628001667,-0.5865344776017248
-1.3749024056886234,-0.5864372051297199
-1.3764787753092906,-0.5864950648806607
-1.3780867854603467,-0.5855453460357333
-1.3798309966128566,-0.5855282014289346
-1.3814577131947983,-0.5852462765400342
-1.3831017478772525,-0.5851506117207603
-1.3847495291557723,-0.584418695760637
-1.3864372271576952,-0.5836212687350928
-1.3881096555108596,-0.5837790423192898
-1.3894463744560304,-0.5832645902484385
-1.3913558949017226,-0.5826076680189249
-1.3928177754685338,-0.5824420922484854
-1.3938211667742595,-0.5825056651359153
-1.3957683573782722,-0.5820456588689876
-1.3968928702373322,-0.5826349070511195
-1.3981119568544915,-0.5823071726005709
-1.399029661454845,-0.5818888261945994
-1.4016718156816537,-0.5820002132722165
-1.4027302100406636,-0.5810774667902379
-1.404832079034011,-0.581399125630839
-1.4055849792368609,-0.5814060755993798
-1.4075356542245399,-0.581895402176111
-1.4097291054997714,-0.5831926600295396
-1.410970801547148,-0.5824624680208206
-1.412463387849097,-0.5821305954814595
-1.4134720701263086,-0.5812541878412798
-1.4155047959675071,-0.5816253330171444
-1.4168264585740618,-0.582304493349654
-1.4181682915204712,-0.5817381627816247
-1.4192367416330771,-0.5808055386684603
-1.4213554743562313,-0.5811418971940387
-1.4231843582496972,-0.5805991070251526
-1.425176937418282,-0.580195423334181
-1.4264364564780654,-0.580902431421183
-1.4272714585447237,-0.5804849253071734
-1.4297347570060186,-0.5775474432423946
-1.4316905918338565,-0.578230753225647
-1.4323552915443554,-0.5783805058119498
-1.4346261087326202,-0.5775324727107392
-1.4360532676065767,-0.5783903825407559
-1.4377047147559816,-0.5777632377243519
-1.4393567443322126,-0.5769820897392445
-1.4409335427140353,-0.5760519411033803
-1.4418973966356312,-0.5762662189045049
-1.4433401375115147,-0.5759838830891861
-1.4441500332153057,-0.5756216052209773
-1.4464419267620565,-0.5748347230383096
-1.447250339325415,-0.575569393517648
-1.4481450178154702,-0.5755056355672169
-1.4490883627875475,-0.5752910813879663
-1.4505237482243987,-0.575857116228923
-1.4534333695518695,-0.5759770600921787
-1.4542515248279053,-0.5771170692389025
-1.4549645251249534,-0.5772534493761864
-1.4562264835398409,-0.5774699367473706
-1.457538043400482,-0.5770317610601524
-1.460625922116823,-0.5769677483575288
-1.461194273090881,-0.5772583904883495
-1.462232102694473,-0.576863099293733
-1.4642103071861614,-0.5765931071381453
-1.4643165144930967,-0.576420093156908
-1.4665000851376135,-0.5765657215845494
-1.468370452674413,-0.5771003699970682
-1.4711406870497055,-0.5765018034584989
-1.474378903546033,-0.5767574272980845
-1.476640344211761,-0.5760942714521599
-1.47893247681309,-0.5747819381137218
-1.4798348247215156,-0.5751492621130159
-1.4811785989261568,-0.5750382803999092
-1.482428023597873,-0.5768494884652445
-1.484480015363573,-0.5770483564863601
-1.4873494585870297,-0.5761534401470297
-1.4880142068918525,-0.5761210077533041
-1.490279553297749,-0.5755107059679865
-1.491434034013919,-0.5753976364546094
-1.49417227480868,-0.5748855742979726
-1.4954010738923929,-0.574643335469323
-1.497951878166041,-0.5737761297212662
-1.4989380615575918,-0.573937104677579
-1.5011778726852307,-0.5738652008676859
-1.5027714473494806,-0.5734423825779518
-1.5037021233796375,-0.5737865929319681
-1.5052700530627476,-0.5741640989625094
-1.5055058532636045,-0.5743424413717966
-1.5062667368311211,-0.5741863070553979
-1.5084297402064373,-0.5736233673819389
-1.5102615604291048,-0.5733374949989566
-1.5118633989166494,-0.5737287005200532
-1.513228234228504,-0.5735755289294577
-1.5144881923711049,-0.573528055937725
-1.514788141135914,-0.5734108747590028
-1.5176658774613052,-0.5732628846645351
-1.5177962595546555,-0.5729950489313927
-1.519337075272019,-0.5727896510715835
-1.5203733823141194,-0.5724819048580965
-1.522987711174205,-0.5724988886281399
-1.5230272048465234,-0.5724911489722639
-1.5263370183187779,-0.5718194937751145
-1.5282204145768672,-0.5719511421813307
-1.5308950241524737,-0.5723893194694911
-1.5328020240451306,-0.572625522630247
-1.5345832273567674,-0.5718721836102142
-1.5362926058957733,-0.5721353695329803
-1.537475328769502,-0.5724586492044943
-1.5393005534803672,-0.5727756461141328
-1.5410898161425317,-0.5731048688012732
-1.5421942130278226,-0.5732221810769018
-1.5439703130313738,-0.572398303496599
-1.545688533239148,-0.5720613659519566
-1.5471848001537647,-0.5721170991858323
-1.5486093164261108,-0.5719938426003339
-1.5506194238556048,-0.5722783207119233
-1.5516736087157548,-0.5724242479669246
-1.5548083782964885,-0.575175684726764
-1.5553304723938415,-0.5751400005941828
-1.5579221568628887,-0.5754477061186191
-1.5588399145658929,-0.5751890461594393
-1.5595734321842367,-0.5752031069246855
-1.5618782886415576,-0.5740301462153246
-1.563056029501108,-0.5740034095683201
-1.5646202963322988,-0.5741835638676432
-1.5656577964398424,-0.5742856855343071
-1.5670340022164748,-0.5740630885194001
-1.5681322011286996,-0.5740400116331813
-1.5688317171440942,-0.5737515029350222
-1.5727059149580902,-0.5720338442347596
